Name,Shop Code,Latitude,Longitude,Full Address,Pincode
CAFE SELFIE,AMD-049-284,23.0408914,72.6334853,", GF/21-23, opp. RAJHANS CINEMA, New India Colony, Nicol Gam, Nikol, Ahmedabad, Gujarat 380049",380049
Lord's Nikol,AMD-049-285,23.0408914,72.6334853,", GF/21-23, opp. RAJHANS CINEMA, New India Colony, Nicol Gam, Nikol, Ahmedabad, Gujarat 380049",380049
Dadu Cafe,AMD-049-286,23.0408914,72.6334853,", GF/21-23, opp. RAJHANS CINEMA, New India Colony, Nicol Gam, Nikol, Ahmedabad, Gujarat 380049",380049
First Cafe Nikol,AMD-049-287,23.0408914,72.6334853,", GF/21-23, opp. RAJHANS CINEMA, New India Colony, Nicol Gam, Nikol, Ahmedabad, Gujarat 380049",380049
John's 7 Cafe,AMD-049-288,23.0408914,72.6334853,", GF/21-23, opp. RAJHANS CINEMA, New India Colony, Nicol Gam, Nikol, Ahmedabad, Gujarat 380049",380049
Wonderbells cafe nikol,AMD-049-289,23.0408914,72.6334853,", GF/21-23, opp. RAJHANS CINEMA, New India Colony, Nicol Gam, Nikol, Ahmedabad, Gujarat 380049",380049
Gujju Cafe,AMD-049-290,23.0408914,72.6334853,", GF/21-23, opp. RAJHANS CINEMA, New India Colony, Nicol Gam, Nikol, Ahmedabad, Gujarat 380049",380049
The Knights Cafe,AMD-049-291,23.0408914,72.6334853,", GF/21-23, opp. RAJHANS CINEMA, New India Colony, Nicol Gam, Nikol, Ahmedabad, Gujarat 380049",380049
"Ajay’s Café New India Colony, Nikol, Ahmedabad",AMD-001-292,23.0408914,72.6334853,"Ahmedabad, Gujarat",380001
Mocha Nikol,AMD-049-293,23.0408914,72.6334853,", 2nd Floor, Shreem Heights, opp. Kelvni Dham, Ankur Chokadi, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
Kili cafe,AMD-049-294,23.0408914,72.6334853,", 2nd Floor, Shreem Heights, opp. Kelvni Dham, Ankur Chokadi, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
TheBlackBird's Cafe,AMD-049-295,23.0408914,72.6334853,", 2nd Floor, Shreem Heights, opp. Kelvni Dham, Ankur Chokadi, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
THE HEART CAFE Nikol,AMD-049-296,23.0408914,72.6334853,", 2nd Floor, Shreem Heights, opp. Kelvni Dham, Ankur Chokadi, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
"Tealogy Cafe, Nikol",AMD-001-297,23.0408914,72.6334853,"Ahmedabad, Gujarat",380001
venom's cafe,AMD-330-298,23.0408914,72.6334853,", 110 SHYAM ENCLVE OPP MEVADA GREEN PARTY PLOT SHREE RAM CHOCK NAVA, Naroda, Ahmedabad, Gujarat 382330",382330
The Drunken Guy Cafe,AMD-330-299,23.0408914,72.6334853,", 110 SHYAM ENCLVE OPP MEVADA GREEN PARTY PLOT SHREE RAM CHOCK NAVA, Naroda, Ahmedabad, Gujarat 382330",382330
Mr. Sandwich Nikol,AMD-330-300,23.0408914,72.6334853,", 110 SHYAM ENCLVE OPP MEVADA GREEN PARTY PLOT SHREE RAM CHOCK NAVA, Naroda, Ahmedabad, Gujarat 382330",382330
"BLUEBERRY RESTAURANT & BANQUET - Best Family Restaurant in Nikol, Best Veg restaurant & Banquet, Party hall in Nikol",AMD-330-301,23.0637273,72.6416384,", 110 SHYAM ENCLVE OPP MEVADA GREEN PARTY PLOT SHREE RAM CHOCK NAVA, Naroda, Ahmedabad, Gujarat 382330",382330
The Blackwood Cafe,AMD-330-302,23.0637273,72.6416384,", 110 SHYAM ENCLVE OPP MEVADA GREEN PARTY PLOT SHREE RAM CHOCK NAVA, Naroda, Ahmedabad, Gujarat 382330",382330
Red House,AMD-330-303,23.0637273,72.6416384,", 110 SHYAM ENCLVE OPP MEVADA GREEN PARTY PLOT SHREE RAM CHOCK NAVA, Naroda, Ahmedabad, Gujarat 382330",382330
MEET ME CAFE,AMD-049-304,23.0637273,72.6416384,", Platinum Plaza, Rajhans Cinema, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
Cafe 8154,AMD-049-305,23.0637273,72.6416384,", Platinum Plaza, Rajhans Cinema, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
Cafe @ 49 Nikol,AMD-049-306,23.0637273,72.6416384,", Platinum Plaza, Rajhans Cinema, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
Motilal & Son's Cafe ( M.S Cafe),AMD-049-307,23.0637273,72.6416384,", Platinum Plaza, Rajhans Cinema, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
THE HIDEOUT CAFE,AMD-049-308,23.0637273,72.6416384,", Platinum Plaza, Rajhans Cinema, New India Colony, Nikol, Ahmedabad, Gujarat 380049",380049
