Name,Shop Code,Latitude,Longitude,Full Address,Zip Code,City,State,Images
Solid Ground Cafe,BOS-DOR-126,42.3336876,-71.1775578,"742 Huntington Ave, Boston, MA 02115, United States",02115,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweockdbiEwglslA1zfW9zI77zA3SgiCrwHu_wpEkPEpwWn7eVvFxbuNIRA1qn17zkwnqZscL-c3IUMKJRIdyD9T6y2SRILy9rDkQjjM8ba_o9eGcaJD143Z9ofetHv3go-63CIeisJwQ-SeP=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjJjnTWgEylbUUjxo7EBCqgVWFH8uTaPwMpDT-b9o-5JljUbRq8Pr7X1liWsusBXRECK2GQiGI6-YQ_xoWzxFmc6uzb1PGA9AZuGWwKwTPEltbFtkxsZUGZYEht964j6hHMN7ksA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
MarketPlace Cafe & Takeaway,BOS-DOR-127,42.3205333,-71.1202429,"240 Mt Vernon St, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6OZFamkxckp10oM2Z6cIMuMI0whunT8b8gnzihjxEnPvEkPyWooV70d3qqMZ_KgTbS5CNVdl_e3o3r1M4H6pct3K_Z6C41J8vyv3S_122hxl9CtKbfQC-r9-Ft-9Ja8MaAS0=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweockdbiEwglslA1zfW9zI77zA3SgiCrwHu_wpEkPEpwWn7eVvFxbuNIRA1qn17zkwnqZscL-c3IUMKJRIdyD9T6y2SRILy9rDkQjjM8ba_o9eGcaJD143Z9ofetHv3go-63CIeisJwQ-SeP=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
South End - Jaho Coffee Roaster & Wine Bar,BOS-DOR-128,42.3205333,-71.1202429,"1651 Washington St, Boston, MA 02118, United States",02118,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCsBLnfwFMGAU2UZ0wZCnqWd-Ku-yvcZATRock8spCyoDIfXk4XxQwq1K0J024lc-nulpdYri3mLTSSWaMN-EcNu6JF8G9W1Y8V13zphRMDXD-wYShIh1aOp6eXTr3DskUZKgadw=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6OZFamkxckp10oM2Z6cIMuMI0whunT8b8gnzihjxEnPvEkPyWooV70d3qqMZ_KgTbS5CNVdl_e3o3r1M4H6pct3K_Z6C41J8vyv3S_122hxl9CtKbfQC-r9-Ft-9Ja8MaAS0=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
The Sipping Room By Breeze,BOS-DOR-129,42.3424248,-71.168641,"132 Jersey St, Boston, MA 02215, United States",02215,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGFF9MuE-OSu9nZiX9VeGpvBww2d0PslGcqENXQv--PR6lE8jC2QUjbmkL5Jns2RmxxRsmLYqFclp3vmBVx2x2IuFfH2y_gRnuLHIW3N_4IoVBE-w1LMKBPqg8y_Qzc-62zHmh=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCsBLnfwFMGAU2UZ0wZCnqWd-Ku-yvcZATRock8spCyoDIfXk4XxQwq1K0J024lc-nulpdYri3mLTSSWaMN-EcNu6JF8G9W1Y8V13zphRMDXD-wYShIh1aOp6eXTr3DskUZKgadw=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
"Greystone Cafe, Bakery, and Provisions",BOS-DOR-130,42.3424248,-71.168641,"123 Appleton St, Boston, MA 02116, United States",02116,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3YqvBXkKk0oKKJ9-ZBOVph3jYGZ_fRc0QxIE980Aw7KGpp5sPgEC6uDi1coOG_iY9NYXxIMr-D0kNB7y4lKl40sXf_Z3a64DNMA_b9JvMubErptzrDbSWXAZBkSljuPlKMtAPJ05k5jM=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGFF9MuE-OSu9nZiX9VeGpvBww2d0PslGcqENXQv--PR6lE8jC2QUjbmkL5Jns2RmxxRsmLYqFclp3vmBVx2x2IuFfH2y_gRnuLHIW3N_4IoVBE-w1LMKBPqg8y_Qzc-62zHmh=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Tatte Bakery & Cafe | Back Bay,BOS-DOR-131,42.3424248,-71.168641,"399 Boylston St, Boston, MA 02116, United States",02116,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqsN6oZ6u4C0pPADxK8FxKa31eDRSlHReHF0oyDa_m_6cWbc3BXmmjPpa0KBY9VCvBY92TbnO981tX1fMGHcIUMi13nA-FIxz1kSzz-TTRh6f2MMZ4UWQNjLdskt04c1lrcd4i=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3YqvBXkKk0oKKJ9-ZBOVph3jYGZ_fRc0QxIE980Aw7KGpp5sPgEC6uDi1coOG_iY9NYXxIMr-D0kNB7y4lKl40sXf_Z3a64DNMA_b9JvMubErptzrDbSWXAZBkSljuPlKMtAPJ05k5jM=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Tatte Bakery & Cafe | Emerson,BOS-DOR-132,42.3424248,-71.168641,"80 Boylston St, Boston, MA 02116, United States",02116,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuz5k091LMsdomgz6kQGq1K63RYUZ-W3r9kX1t5VGrelRyJWsqm-M5sQ1kDXYlJXokReTTK8FcGSV0jgWr8MYxhRgQZz2RAUqGh6tHny874qx_bRrSwJ2kSfbcbYSr8hby0bRG=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqsN6oZ6u4C0pPADxK8FxKa31eDRSlHReHF0oyDa_m_6cWbc3BXmmjPpa0KBY9VCvBY92TbnO981tX1fMGHcIUMi13nA-FIxz1kSzz-TTRh6f2MMZ4UWQNjLdskt04c1lrcd4i=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Sidewalk Cafe South Boston,BOS-DOR-133,42.3349487,-71.1055931,"764 E 4th St, South Boston, MA 02127, United States",02127,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwxBgumk5-VA2GEMkiIy542ToHmwnZ9-A7mo0j7zYh6P6B_snuLUq8SP8bKrjUnAovk2X-7SU380kvHVmhGX9XpQRGSMhx7gz8UqgL4Bd6pL5mIcJd7kyedwoTIVSwW36CusO_=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuz5k091LMsdomgz6kQGq1K63RYUZ-W3r9kX1t5VGrelRyJWsqm-M5sQ1kDXYlJXokReTTK8FcGSV0jgWr8MYxhRgQZz2RAUqGh6tHny874qx_bRrSwJ2kSfbcbYSr8hby0bRG=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Glasser Coffee Co.,BOS-DOR-134,42.3505283,-71.2377286,"589 Washington St, Brighton, MA 02135, United States",02135,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEhZDMz19eAzh-SZELd5szE5hZRZiHw8xtOclB2j_nluRug-5KFx7MFbgzLyOw-JAPZAnG3X5vGVODj_yX4u5BYC5F-rbhiEGGvu4_5AVPxaGxCuQRQ6kSXv-do8xAqExCe-miQg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwxBgumk5-VA2GEMkiIy542ToHmwnZ9-A7mo0j7zYh6P6B_snuLUq8SP8bKrjUnAovk2X-7SU380kvHVmhGX9XpQRGSMhx7gz8UqgL4Bd6pL5mIcJd7kyedwoTIVSwW36CusO_=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Cafe sauvage,BOS-DOR-135,42.3505026,-71.161686,"25 Massachusetts Ave, Boston, MA 02115, United States",02115,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoczdo_lIT-DwHhwYcZSvVvs8U_W5RsfD2Uubr3HRmtRlGAaqRAfTdF222Shud9Q3wT6RDRp3C5s_ymDeUMW-DpdEJmD-UBHASjaIzO2_n272GVtxUDBfUUKzd2Q_WSUnNZ6NzQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEhZDMz19eAzh-SZELd5szE5hZRZiHw8xtOclB2j_nluRug-5KFx7MFbgzLyOw-JAPZAnG3X5vGVODj_yX4u5BYC5F-rbhiEGGvu4_5AVPxaGxCuQRQ6kSXv-do8xAqExCe-miQg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Rick's 11a Cafe,BOS-DOR-136,42.3392668,-71.108341,"11 Elkins St, Boston, MA 02127, United States",02127,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepA7dUkiXen_8aub1s8k_JMNfJJmpXMEU12KagoktrCWMlfmYzRCTJLMrBCGEoJuLHyhmRWr-LnMbb3yb1Xjt_p7jnPDCatB7JyTr9XrANUtywGEtaYXaidIHuyytRzRPFoC_Uy=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoczdo_lIT-DwHhwYcZSvVvs8U_W5RsfD2Uubr3HRmtRlGAaqRAfTdF222Shud9Q3wT6RDRp3C5s_ymDeUMW-DpdEJmD-UBHASjaIzO2_n272GVtxUDBfUUKzd2Q_WSUnNZ6NzQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Tatte Bakery & Cafe | Berklee,BOS-DOR-137,42.3462797,-71.1590729,"160 Massachusetts Ave, Boston, MA 02115, United States",02115,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerk5JB-LadmMETy7GeG7VNLaM9N1dpwuzkj2u9a_1zYZsC917SdD-CP5hU5Bp0xFQS_7EqqCUJUn6csN8mgkp8Y0XZ0dSG9Hm3VN7cvfgHS_XfnlQ1Zhj8W5os6Da8gq_IMRbGW=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepA7dUkiXen_8aub1s8k_JMNfJJmpXMEU12KagoktrCWMlfmYzRCTJLMrBCGEoJuLHyhmRWr-LnMbb3yb1Xjt_p7jnPDCatB7JyTr9XrANUtywGEtaYXaidIHuyytRzRPFoC_Uy=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Bakey,BOS-DOR-138,42.3462797,-71.1590729,"151 Tremont St, Boston, MA 02111, United States",02111,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq88Vt7E_jX4l7vp9UnM-1zACdAsNzGkxUwIN3bqzqsaVAOLlON-Q4NUqHVvOYdbfr_4OoN6zFehWK70yxRKRUl1cMJUltXP501BNH1DXGeXksUxVmp4328dGa3n0N_ZLquwyc=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerk5JB-LadmMETy7GeG7VNLaM9N1dpwuzkj2u9a_1zYZsC917SdD-CP5hU5Bp0xFQS_7EqqCUJUn6csN8mgkp8Y0XZ0dSG9Hm3VN7cvfgHS_XfnlQ1Zhj8W5os6Da8gq_IMRbGW=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w114-h86-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w86-h114-k-no
Honeycomb Cafe,BOS-DOR-139,42.3115577,-71.1259116,"107-109 Savin Hill Ave, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBKSfZavwk7ueHk3-4wLYsLn9p5WsNLrfsBU7szQErAkPV8bv_IZOSFOKxZA3XwOtFW-kFzu4-6hS4P58wrcs2BJKl9XjYUYT7Zm7MMDBDTx3aby4ifobCeCbbPdokAO2XNZrn=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w80-h106-k-no
Chill on Park,BOS-DOR-140,42.3115577,-71.1259116,"142 Park St #1228, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBKSfZavwk7ueHk3-4wLYsLn9p5WsNLrfsBU7szQErAkPV8bv_IZOSFOKxZA3XwOtFW-kFzu4-6hS4P58wrcs2BJKl9XjYUYT7Zm7MMDBDTx3aby4ifobCeCbbPdokAO2XNZrn=w122-h92-k-no
